dispatch,xopt_pv,xopt_wind,xopt_sto,xopt_elyz,xopt_fc,xopt_hyTank,lcoe_opt,shed_max,algo,srand,ret,numevals,time,shed_rate_opt,capex,om,replacement,opex,fc_hours,elyz_hours,fc_starts,elyz_starts,batt_cycles,h2_consumed,ini_h2_level,ini_bat_level,fc_energy,batt_energy
1,4.000500943737332,1.8,5.511246953328074,0.8581395067912077,1.3331656897644129,16.116482046275728,0.3522201374203556,0.00045,CRS2,9,XTOL_REACHED,36102,44.14300012588501,0.000449999943004137,2.4597001980419077e7,6.727589559276962e6,2.697224588785341e6,9.424814148062304e6,1196.0,3578.0,125.0,232.0,161.5597714396445,42634.72289568997,0.013894722511841434,0.0,682155.5663310395,845876.0082207645
2,6.552926576859025,1.7999999998941465,0.12974763659686542,1.9401882331114506,1.3212245540613932,16.961053195220785,0.40908157331260003,0.00045,CRS2,9,XTOL_REACHED,25637,31.878999948501587,0.0004499999441848166,2.79108352502357e7,7.399653625087537e6,4.249148748985091e6,1.1648802374072628e7,2939.0,4805.0,318.0,351.0,61.07298490771279,90010.67465393484,0.013158837836741101,0.0,1.4401707944629574e6,7527.8716791071765
1,4.000501200970828,1.7999999988006625,5.511244451616372,0.8581398713566857,1.3331656749516507,16.116482183771993,0.3522201371225907,0.00045,CRS2,10,XTOL_REACHED,20838,25.734999895095825,0.0004499999877608302,2.4597002038199767e7,6.72758950194154e6,2.6972244719985942e6,9.424813973940134e6,1196.0,3578.0,125.0,232.0,161.55980859624034,42634.73403960216,0.013894724807817659,0.0,682155.7446336346,845875.818793721
2,6.5390846656285415,1.8,0.12658635511811805,1.9451897954424646,1.3215202885568604,16.96786301850339,0.4090795535284585,0.00045,CRS2,10,XTOL_REACHED,28447,35.23200011253357,0.00044999999001662985,2.7904999354026057e7,7.398979442083289e6,4.256695467221117e6,1.1655674909304406e7,2941.0,4804.0,318.0,351.0,62.190774635575636,90034.81168628114,0.013154646380802233,0.0,1.4405569869804983e6,7478.878308935335
1,4.000781353264093,1.8,5.488700487773641,0.8618778258522384,1.3223504402841146,16.101899583744633,0.3518037864162225,0.0005,CRS2,1,XTOL_REACHED,21738,27.015999794006348,0.0004999999906929041,2.4570823425916106e7,6.7191277451846115e6,2.6882151669032117e6,9.407342912087824e6,1200.0,3577.0,125.0,233.0,161.87560805216086,42725.109212636846,0.013865327644291476,0.0,683601.7474021895,844062.3924308225
2,6.543237866035319,1.7999999999197622,0.13123138274988133,1.9428199246545894,1.3117802661491649,16.948911830354906,0.4087015327655699,0.0005,CRS2,1,XTOL_REACHED,16190,20.015000104904175,0.0004999997941079686,2.7882749007794764e7,7.392089394609448e6,4.246060359641103e6,1.163814975425055e7,2941.0,4804.0,317.0,351.0,59.86775076572209,90006.05383101822,0.013133436523355847,0.0,1.4400968612962915e6,7463.701329355428
1,4.000781204263499,1.8,5.488699684827374,0.861878009933391,1.3223504387782556,16.10189989740344,0.3518037865740517,0.0005,CRS2,2,XTOL_REACHED,24529,30.469000101089478,0.0004999999983698052,2.4570823415130056e7,6.71912772090029e6,2.6882151899897596e6,9.40734291089005e6,1200.0,3577.0,125.0,233.0,161.87561816913495,42725.11404350579,0.013865327799985673,0.0,683601.8246960926,844062.3217048589
2,6.543244982649918,1.8,0.13122960240436676,1.9428179366276326,1.311780129244669,16.94890734998686,0.4087015239999464,0.0005,CRS2,2,XTOL_REACHED,17520,21.886000156402588,0.0004999998505114643,2.788275128641773e7,7.3920895775699895e6,4.246056665364261e6,1.163814624293425e7,2941.0,4804.0,317.0,351.0,59.8683167000676,90006.0461965924,0.013133446737607208,0.0,1.4400967391454785e6,7463.670627310154
1,4.000781201266773,1.8,5.488698775868487,0.8618781910996061,1.322350444625872,16.101900019303596,0.35180378730180345,0.0005,CRS2,3,XTOL_REACHED,23730,29.5719997882843,0.0004999999707613317,2.457082345386335e7,6.719127714875599e6,2.688215198363358e6,9.407342913238958e6,1200.0,3577.0,125.0,233.0,161.8756308434056,42725.11866996715,0.013865328993745723,0.0,683601.8987194744,844062.2480104824
2,6.543240392061966,1.799999989084042,0.1312307027144632,1.9428191801219992,1.3117802023216987,16.948910415250033,0.40870152785911695,0.0005,CRS2,3,XTOL_REACHED,15428,19.341000080108643,0.0004999998963154141,2.788274976206941e7,7.392089413559001e6,4.246058964204665e6,1.1638148377763666e7,2941.0,4804.0,317.0,351.0,59.868074400388885,90006.05064280106,0.01313343723477462,0.0,1.440096810284817e6,7463.703000038557
1,4.000507991659845,1.8,5.508958113255257,0.8582303360998325,1.3223506684699378,16.100033388931667,0.3518035793742625,0.0005,CRS2,4,XTOL_REACHED,27243,34.2260000705719,0.0004999999482591825,2.457081684505396e7,6.719538794552676e6,2.6884668705173237e6,9.408005665070001e6,1196.0,3577.0,125.0,232.0,161.59085088119707,42624.30764092633,0.013866935063490635,0.0,681988.9222548213,845687.3675403015
2,6.543242881488068,1.8,0.13122971416790435,1.9428184759507754,1.3117801707143613,16.94890865546496,0.40870152200113286,0.0005,CRS2,4,XTOL_REACHED,18549,23.22499990463257,0.0004999999884280649,2.7882750384158835e7,7.392089435399652e6,4.246057608403679e6,1.163814704380333e7,2941.0,4804.0,317.0,351.0,59.868391905733745,90006.04796776024,0.013133437341592896,0.0,1.4400967674841639e6,7463.686359607442
1,4.000507839167593,1.799999997084846,5.508955163604071,0.8582308940813435,1.322350660001496,16.100034163295376,0.3518035798334358,0.0005,CRS2,5,XTOL_REACHED,33473,42.1560001373291,0.0004999999891530149,2.4570816886284813e7,6.719538716045024e6,2.688466850656802e6,9.408005566701826e6,1196.0,3577.0,125.0,232.0,161.59089125859776,42624.32323573259,0.013866936170008523,0.0,681989.1717717214,845687.1260509142
2,6.53872086478002,1.799999999957148,0.1270257396746573,1.9445878594711579,1.3122732145701352,16.951722667086628,0.408703831826818,0.0005,CRS2,5,XTOL_REACHED,20622,26.0,0.0004999999607075135,2.7880879896664254e7,7.3917908666214645e6,4.248656739402115e6,1.164044760602358e7,2942.0,4804.0,317.0,351.0,61.691905505800875,90015.830665568,0.013133086589105792,0.0,1.440253290649088e6,7444.6369323727495
1,4.000781151413191,1.8,5.488700414439544,0.861877883089014,1.3223504449688672,16.101899887827884,0.35180378655472977,0.0005,CRS2,6,XTOL_REACHED,22580,28.603000164031982,0.000499999969330095,2.4570823409204062e7,6.719127733560009e6,2.688215207733279e6,9.407342941293288e6,1200.0,3577.0,125.0,233.0,161.87560758960356,42725.11063839968,0.013865327648167312,0.0,683601.7702143949,844062.3787414746
2,6.54324066664038,1.8,0.13123010292409462,1.9428190962406098,1.3117802192489059,16.94891022492424,0.40870152492641143,0.0005,CRS2,6,XTOL_REACHED,15738,20.02400016784668,0.0004999999594019165,2.7882749719088823e7,7.3920893697959e6,4.246058737472715e6,1.1638148107268615e7,2941.0,4804.0,317.0,351.0,59.86826720951452,90006.05053498928,0.01313344385411568,0.0,1.4400968085598284e6,7463.692924402199
1,4.000507914477614,1.8,5.508961177696816,0.8582298683955814,1.3223506648219414,16.100032780181508,0.3518035794956472,0.0005,CRS2,7,XTOL_REACHED,23538,29.66100001335144,0.0004999999761829188,2.4570816766358443e7,6.719538878025803e6,2.688466978564356e6,9.40800585659016e6,1196.0,3577.0,125.0,232.0,161.5908072383375,42624.29271684453,0.013866935176490009,0.0,681988.6834695125,845687.6095612564
2,6.5487847109213755,1.7999999993562938,0.13038337060312785,1.9406692817925795,1.312054744521337,16.947240333510713,0.4087065429595755,0.0005,CRS2,7,XTOL_REACHED,19492,24.83399987220764,0.0004999998379589529,2.788527105504355e7,7.39227957792181e6,4.242994439762552e6,1.1635274017684363e7,2940.0,4805.0,317.0,351.0,60.59789962409556,89996.00907792934,0.013135790677489646,0.0,1.4399361452468694e6,7505.910484236614
1,4.0008946876732665,1.8,5.481188391485325,0.863395114921741,1.3223503516411343,16.102381010043175,0.35180441708228344,0.0005,CRS2,8,XTOL_REACHED,33004,41.66100001335144,0.0004999999801267364,2.457099842711629e7,6.719068947511629e6,2.688136126968346e6,9.407205074479975e6,1205.0,3576.0,125.0,233.0,161.98151212804026,42762.52987505442,0.013864912117968774,0.0,684200.4780008707,843458.624715881
2,6.543243225009915,1.7999999996387035,0.13122943493972422,1.9428184216688118,1.3117802248246488,16.948908399432288,0.40870152345757826,0.0005,CRS2,8,XTOL_REACHED,15655,19.979000091552734,0.0004999999276165679,2.788275056792687e7,7.392089478589861e6,4.246057513229495e6,1.1638146991819356e7,2941.0,4804.0,317.0,351.0,59.868466414166804,90006.04795971031,0.013133432597538797,0.0,1.440096767355365e6,7463.679767327019
1,4.000781058028148,1.7999999988905229,5.488699584293518,0.8618780650185413,1.3223504467831542,16.101900151199608,0.3518037870743716,0.0005,CRS2,9,XTOL_REACHED,27943,35.56699991226196,0.0004999999612353116,2.45708234287228e7,6.719127717491789e6,2.6882152269324125e6,9.4073429444242e6,1200.0,3577.0,125.0,233.0,161.87561854597865,42725.11534627345,0.013865328925653618,0.0,683601.8455403752,844062.3082095407
2,6.543244848371257,1.7999999990081537,0.13122925680023834,1.9428179719927092,1.3117801510407603,16.94890741475895,0.4087015220268261,0.0005,CRS2,9,XTOL_REACHED,17178,22.069000005722046,0.0004999999287080863,2.7882751123562753e7,7.392089529018841e6,4.246056682465929e6,1.163814621148477e7,2941.0,4804.0,317.0,351.0,59.86848718367088,90006.04627550427,0.013133441918511329,0.0,1.4400967404080683e6,7463.672224924338
1,4.000781125272274,1.8,5.488701401816584,0.8618777365775544,1.3223504429733715,16.101899700011348,0.3518037867355612,0.0005,CRS2,10,XTOL_REACHED,19565,24.914999961853027,0.0004999999788543517,2.4570823392072912e7,6.719127762641234e6,2.6882152455398263e6,9.407343008181062e6,1200.0,3577.0,125.0,233.0,161.87559360574647,42725.10577397478,0.01386532858790416,0.0,683601.6923835964,844062.4576665648
2,6.538126293502007,1.8,0.12700698804950786,1.9442913221963507,1.3126735357149673,16.95377826369372,0.4087068507098936,0.0005,CRS2,10,XTOL_REACHED,15656,20.205999851226807,0.0004999999196166904,2.788135405666226e7,7.391806514568977e6,4.248471061281642e6,1.1640277575850619e7,2941.0,4804.0,317.0,351.0,62.121282061297286,90013.47562930384,0.013132993926516333,0.0,1.4402156100688614e6,7495.345081960326
1,4.025448903642246,1.8,5.52642482428928,0.846764201159838,1.3119988339901576,16.0543418040633,0.35140668540838715,0.00055,CRS2,1,XTOL_REACHED,46800,60.03999996185303,0.0005499999865763792,2.4549095686258264e7,6.712779007835038e6,2.6745151835374245e6,9.387294191372462e6,1190.0,3585.0,124.0,234.0,161.5313241278957,42384.96483005803,0.013866098176839372,0.0,678159.4372809285,848056.1835826847
2,6.538317193267497,1.7999999938351072,0.12741904007302549,1.9441276384203765,1.3039910184414079,16.93537031642531,0.4083504260360038,0.00055,CRS2,1,XTOL_REACHED,19114,24.69000005722046,0.0005499999484180554,2.785836183122819e7,7.3852724314502515e6,4.2411626182221435e6,1.1626435049672395e7,2943.0,4803.0,317.0,351.0,61.064463776114096,89997.96022577296,0.013115186943692793,0.0,1.4399673636123673e6,7391.736589080169
1,4.0007868517471925,1.8,5.486567119884617,0.8619546750879543,1.3121426733542796,16.085279052142802,0.35140482763666425,0.00055,CRS2,2,XTOL_REACHED,21364,27.569999933242798,0.0005499999838114387,2.4545554678904284e7,6.711465234232893e6,2.679938258705882e6,9.391403492938776e6,1201.0,3576.0,125.0,233.0,161.90443319063445,42714.090080100446,0.013839989342155048,0.0,683425.4412816071,843884.562721926
2,6.544598435099273,1.8,0.13102202755710962,1.9411527427805515,1.3038106836333108,16.93345118572546,0.40834887491994293,0.00055,CRS2,2,XTOL_REACHED,18159,23.5530002117157,0.0005499999908092902,2.7861152299250364e7,7.385483394272673e6,4.237133161548279e6,1.1622616555820953e7,2941.0,4804.0,317.0,351.0,60.12317025534092,89981.3144129265,0.013116018226016808,0.0,1.439701030606824e6,7483.5866865152675
1,4.00078710105099,1.8,5.486567153824112,0.8619545636126381,1.3121426774909095,16.085278929274864,0.35140482751984914,0.00055,CRS2,3,XTOL_REACHED,26987,34.894999980926514,0.0005499999013915792,2.4545554757646896e7,6.711465235856989e6,2.6799381710751243e6,9.391403406932114e6,1201.0,3576.0,125.0,233.0,161.9044345508021,42714.088652247876,0.013839993333859697,0.0,683425.418435966,843884.5750316516
2,6.544587031226521,1.8,0.13102437597451622,1.9411559395492226,1.3038106558227327,16.93345847857739,0.40834887945734805,0.00055,CRS2,3,XTOL_REACHED,16737,21.621000051498413,0.0005499998339064967,2.7861148159633536e7,7.385482886671821e6,4.237138824550662e6,1.1622621711222483e7,2941.0,4804.0,317.0,351.0,60.122467190837966,89981.3268210229,0.01311603925928308,0.0,1.4397012291363664e6,7483.633308441475
1,4.025426977672041,1.8,5.53177236465674,0.8455709833110596,1.311998837809524,16.054437991463274,0.3514070038497804,0.00055,CRS2,4,XTOL_REACHED,27211,35.085999965667725,0.0005499999615649905,2.454907996600249e7,6.712791977370283e6,2.674505905922499e6,9.387297883292781e6,1189.0,3586.0,124.0,234.0,161.45738769976836,42358.02180777457,0.013866017444920645,0.0,677728.3489243931,848488.2395798852
2,6.544596396954237,1.8,0.13102248668913014,1.941153319649261,1.3038107014189166,16.933452364195993,0.40834887613806353,0.00055,CRS2,4,XTOL_REACHED,15347,19.82800006866455,0.0005499999805350991,2.7861151553703263e7,7.385483319925383e6,4.237134206960272e6,1.1622617526885655e7,2941.0,4804.0,317.0,351.0,60.12302705155071,89981.31661969103,0.013116012456236701,0.0,1.4397010659150565e6,7483.595085993413
1,4.00078712014427,1.8,5.486568890388577,0.8619542483970586,1.312142665273528,16.08527857628348,0.35140482661079214,0.00055,CRS2,5,XTOL_REACHED,22649,29.2979998588562,0.000549999966238394,2.4545554687618855e7,6.711465262864891e6,2.6799381810828764e6,9.391403443947768e6,1201.0,3576.0,125.0,233.0,161.90441041637732,42714.07973897463,0.013839992087314715,0.0,683425.2758235941,843884.7163368401
2,6.544595718359418,1.7999999956685855,0.13102248963926116,1.9411535378624607,1.3038106956253401,16.933452811848717,0.4083488763144469,0.00055,CRS2,5,XTOL_REACHED,18598,24.40000009536743,0.0005499999163771218,2.7861151289381787e7,7.3854832798386e6,4.237134564030578e6,1.162261784386918e7,2941.0,4804.0,317.0,351.0,60.12304517173376,89981.3175396849,0.013116013889378143,0.0,1.4397010806349583e6,7483.5975099396
1,4.0007867146597995,1.7999999974609744,5.486571056388522,0.8619540606373701,1.3121426715347757,16.08527851822337,0.35140482814755974,0.00055,CRS2,6,XTOL_REACHED,28136,36.54900002479553,0.0005499999348016735,2.4545554631205074e7,6.711465334525509e6,2.679938387976506e6,9.391403722502016e6,1201.0,3576.0,125.0,233.0,161.90437727033188,42714.0709409791,0.013839993832491673,0.0,683425.1350556656,843884.8767223101
2,6.544594683368743,1.8,0.1310227202604015,1.9411538355329778,1.3038106852795917,16.93345350409264,0.40834887733321795,0.00055,CRS2,6,XTOL_REACHED,15661,20.508999824523926,0.0005499999333429691,2.786115095154602e7,7.385483243764574e6,4.237135087388876e6,1.1622618331153449e7,2941.0,4804.0,317.0,351.0,60.122971857496985,89981.3185271509,0.013116023620722117,0.0,1.4397010964344144e6,7483.601556763378
1,4.000786978855009,1.8,5.486576062322975,0.861953304375876,1.3121427461987762,16.085276663026775,0.3514048321016849,0.00055,CRS2,7,XTOL_REACHED,17289,22.575000047683716,0.0005499998289020331,2.4545554688825548e7,6.711465591891354e6,2.679938633359524e6,9.391404225250877e6,1201.0,3576.0,125.0,233.0,161.90430913521234,42714.044247211066,0.013839985556606427,0.0,683424.7079553771,843885.2915437851
2,6.544593215188927,1.7999999981702162,0.13102283750264632,1.941154225243209,1.303810698945223,16.933454537277655,0.4083488768296955,0.00055,CRS2,7,XTOL_REACHED,18166,23.96399998664856,0.0005499999324138096,2.786115038697722e7,7.385483152446967e6,4.2371357624181695e6,1.1622618914865136e7,2941.0,4804.0,317.0,351.0,60.12295975110596,89981.32022564171,0.013116025446481657,0.0,1.4397011236102674e6,7483.606746364937
1,4.025426317086943,1.8,5.531885672348355,0.84555095768864,1.3119988344101072,16.05442316531243,0.35140700181671797,0.00055,CRS2,8,XTOL_REACHED,22522,29.60199999809265,0.0005499999607045356,2.4549079371615194e7,6.712794504136196e6,2.674507609098493e6,9.38730211323469e6,1189.0,3586.0,124.0,234.0,161.45582119649,42357.45192866033,0.01386603084235246,0.0,677719.2308585653,848497.3867943957
2,6.544595894562797,1.8,0.13102249196455673,1.9411534597374163,1.3038106917844716,16.93345270638644,0.4083488755528379,0.00055,CRS2,8,XTOL_REACHED,20238,26.537999868392944,0.0005499999984243276,2.786115133330349e7,7.385483279109547e6,4.237134432208566e6,1.1622617711318113e7,2941.0,4804.0,317.0,351.0,60.12303775638341,89981.31718176472,0.013116015575843274,0.0,1.4397010749082356e6,7483.596719754463
1,4.000786880877938,1.7999999998513694,5.486567292771239,0.8619546507704549,1.3121426612911455,16.085279008174346,0.35140482782651866,0.00055,CRS2,9,XTOL_REACHED,22745,29.967000007629395,0.0005499999883230995,2.4545554694850378e7,6.711465241391676e6,2.6799382574713323e6,9.391403498863008e6,1201.0,3576.0,125.0,233.0,161.90443099381466,42714.08905461265,0.013839994674660856,0.0,683425.4248738023,843884.5778631315
2,6.544596410944199,1.7999999996405587,0.1310223223339666,1.9411532991217424,1.3038106864841565,16.933452599799452,0.4083488754313032,0.00055,CRS2,9,XTOL_REACHED,19881,26.2260000705719,0.0005499999981992524,2.786115157611365e7,7.385483291278628e6,4.237134133833231e6,1.162261742511186e7,2941.0,4804.0,317.0,351.0,60.12309681644538,89981.31664826139,0.013116026373892543,0.0,1.4397010663721822e6,7483.594382260559
1,4.003313349232211,1.8,5.482938338696992,0.8617286473278526,1.312140901994213,16.083358669340768,0.3514054691178087,0.00055,CRS2,10,XTOL_REACHED,19603,25.990000009536743,0.0005499999208829308,2.4545991730372116e7,6.711416408213846e6,2.6792583363032024e6,9.390674744517049e6,1203.0,3577.0,125.0,234.0,161.9737962919893,42719.3639930006,0.013841632512842716,0.0,683509.8238880096,843687.7206759625
2,6.544596961668517,1.8,0.13102227321638488,1.9411531709555976,1.3038106842051405,16.933451972124324,0.40834887491998595,0.00055,CRS2,10,XTOL_REACHED,17490,23.301000118255615,0.000549999986934111,2.7861151695217025e7,7.38548332378896e6,4.237133911759824e6,1.1622617235548783e7,2941.0,4804.0,317.0,351.0,60.123103457415226,89981.31602849849,0.013116013012275855,0.0,1.4397010564559759e6,7483.5924034237105
1,4.028879436765239,1.8,5.534110904163517,0.8435208469336661,1.302842524386988,16.03488684178612,0.35104370813197766,0.0006,CRS2,1,XTOL_REACHED,23751,31.912999868392944,0.0005999999490819651,2.4526327500646546e7,6.705913989701185e6,2.6661992724092575e6,9.372113262110442e6,1187.0,3587.0,124.0,234.0,161.4495599361631,42302.58139298798,0.013847240420183258,0.0,676841.3022878077,848805.7816093653
2,6.543000229238108,1.8,0.1312666217863575,1.9413386536408812,1.295734995753763,16.91721876190644,0.40800796059357886,0.0006,CRS2,1,XTOL_REACHED,19388,26.139000177383423,0.0005999997090463194,2.783857313742374e7,7.379145717410606e6,4.230842570114938e6,1.1609988287525544e7,2942.0,4803.0,317.0,351.0,59.77548546841811,89963.0991157864,0.013098762069392832,0.0,1.4394095858525825e6,7454.199740924812
1,4.000799027712189,1.799999998833824,5.483817539480835,0.8621155966094047,1.3031934985526847,16.069193618845848,0.3510452808514028,0.0006,CRS2,2,XTOL_REACHED,21246,28.23099994659424,0.0005999999917526226,2.4522495180907078e7,6.704598291603739e6,2.6725989689529277e6,9.377197260556668e6,1203.0,3575.0,125.0,233.0,161.94212921978078,42706.2314380169,0.013819038320197399,0.0,683299.7030082704,843658.0341664904
2,6.542999671294752,1.8,0.13126685139791192,1.941338785743235,1.2957349317068938,16.91721916546266,0.4080079591616865,0.0006,CRS2,2,XTOL_REACHED,20689,27.84500002861023,0.0005999999952429972,2.783857286111632e7,7.379145656551091e6,4.230842778012948e6,1.160998843456404e7,2942.0,4803.0,317.0,351.0,59.77540731808452,89963.0995330094,0.013098771019155395,0.0,1.4394095925281504e6,7454.203034189024
1,4.028879876324297,1.7999999995869833,5.534112142122947,0.8435205132027447,1.3028425023776578,16.034886052782458,0.3510437070009371,0.0006,CRS2,3,XTOL_REACHED,24352,32.289000034332275,0.0005999999889036679,2.4526327495071407e7,6.705914022101454e6,2.666199174360357e6,9.372113196461812e6,1187.0,3587.0,124.0,234.0,161.44954610220879,42302.572854117556,0.013847235755995547,0.0,676841.1656658809,848805.8987532485
2,6.542997489948628,1.8,0.13126735350533925,1.9413393810871835,1.295734950651852,16.917220797140025,0.40800796178959664,0.0006,CRS2,3,XTOL_REACHED,16962,22.74399995803833,0.0005999997665991064,2.7838572221316583e7,7.3791455856376635e6,4.230843861989504e6,1.1609989447627168e7,2942.0,4803.0,317.0,351.0,59.77524983069491,89963.10199416612,0.013098784014632069,0.0,1.439409631906658e6,7454.21190787601
1,4.0288804690853475,1.8,5.534114626396168,0.8435200719498696,1.3028424838469523,16.034884486411997,0.35104370853788747,0.0006,CRS2,4,XTOL_REACHED,20518,27.61899995803833,0.0005999999661824167,2.4526327558386944e7,6.705914166208722e6,2.666199195532566e6,9.372113361741288e6,1187.0,3587.0,124.0,234.0,161.449516179912,42302.55723151432,0.013847236663429142,0.0,676840.9157042291,848806.1224700438
2,6.54300290874452,1.799999999478085,0.13126624880413792,1.9413378879884362,1.2957349797244688,16.917217055600634,0.40800795957343966,0.0006,CRS2,4,XTOL_REACHED,17180,23.14900016784668,0.0005999999713181757,2.7838574115402594e7,7.3791458382361e6,4.230841228384099e6,1.1609987066620199e7,2942.0,4803.0,317.0,351.0,59.77557761471094,89963.09604149754,0.013098758261908296,0.0,1.4394095366639607e6,7454.190051404517
1,4.0007991878626665,1.8,5.4838175258641195,0.8621155541486267,1.303193499093806,16.0691934091002,0.3510452807303221,0.0006,CRS2,5,XTOL_REACHED,22005,29.671000003814697,0.000599999987808883,2.452249520040454e7,6.704598298658515e6,2.6725989303157507e6,9.377197228974266e6,1203.0,3575.0,125.0,233.0,161.94213053729072,42706.230657509754,0.013819038257851338,0.0,683299.6905201561,843658.0389353614
2,6.543002879825296,1.7999999986671984,0.1312661352417309,1.9413378948508118,1.295734956923513,16.91721717933106,0.4080079586673163,0.0006,CRS2,5,XTOL_REACHED,20368,27.51900005340576,0.000599999969394284,2.783857407642401e7,7.379145809706094e6,4.230841203069212e6,1.1609987012775306e7,2942.0,4803.0,317.0,351.0,59.77562423934274,89963.09614548107,0.013098766382342855,0.0,1.4394095383276972e6,7454.189416782428
1,4.031264455552485,1.7999999988361461,5.529763794099893,0.8434478787605527,1.3028311206088306,16.033491912653353,0.3510450772086723,0.0006,CRS2,6,XTOL_REACHED,41601,56.10699987411499,0.0005999999850008168,2.4526835559942678e7,6.705842472411511e6,2.6655201692649466e6,9.371362641676458e6,1189.0,3588.0,124.0,235.0,161.5268867887149,42312.28609118746,0.013848396297421607,0.0,676996.5774589994,848545.2538210126
2,6.542999883858675,1.8,0.13126660509901714,1.9413387404785487,1.2957349547397659,16.917218979055335,0.40800795867476,0.0006,CRS2,6,XTOL_REACHED,17508,23.67300009727478,0.0005999999949876568,2.78385729000945e7,7.379145657784216e6,4.2308426793935e6,1.1609988337177716e7,2942.0,4803.0,317.0,351.0,59.77550133523765,89963.09939092243,0.013098766437343597,0.0,1.439409590254759e6,7454.2007719499925
1,4.000798314147368,1.7999999988910784,5.483818757833837,0.8621156107791011,1.3031935058547819,16.069194245825322,0.35104528207551455,0.0006,CRS2,7,XTOL_REACHED,16990,22.90400004386902,0.0005999999513360895,2.4522495099870004e7,6.70459831102432e6,2.67259919195751e6,9.37719750298183e6,1203.0,3575.0,125.0,233.0,161.94210691835036,42706.22898616711,0.013819041213317559,0.0,683299.6637786737,843658.1054218833
2,6.542987721182117,1.7999999999999996,0.1312689112863596,1.9413421856028217,1.2957349382370196,16.917226519788063,0.40800796258425875,0.0006,CRS2,7,XTOL_REACHED,17871,24.13700008392334,0.0005999998734645242,2.7838568372175712e7,7.37914510550056e6,4.230848754139388e6,1.1609993859639948e7,2942.0,4803.0,317.0,351.0,59.77482703303694,89963.11278406416,0.01309877734704974,0.0,1.4394098045450265e6,7454.247643609353
1,4.031265728050959,1.7999999995480254,5.529762862298666,0.8434476607440446,1.302831119916064,16.033490710609534,0.3510450768282174,0.0006,CRS2,8,XTOL_REACHED,24274,32.94799995422363,0.0005999999887796646,2.45268358122297e7,6.705842497372858e6,2.665519822685275e6,9.371362320058133e6,1189.0,3588.0,124.0,235.0,161.52690889814872,42312.28423422655,0.013848396820889257,0.0,676996.5477476248,848545.2269825386
2,6.543002462695954,1.7999999998597485,0.13126629402030088,1.9413380026009401,1.295734945171305,16.917217436985545,0.40800795864973133,0.0006,CRS2,8,XTOL_REACHED,17724,24.35800004005432,0.0005999999808625286,2.7838573918498352e7,7.379145790076442e6,4.230841399004166e6,1.1609987189080607e7,2942.0,4803.0,317.0,351.0,59.775568473812584,89963.09653172501,0.013098768121750998,0.0,1.4394095445076001e6,7454.1914791884055
1,4.028879340644446,1.7999999975618373,5.534111702797372,0.8435207190217286,1.3028425256638378,16.03488684957495,0.3510437076892659,0.0006,CRS2,9,XTOL_REACHED,18487,25.188999891281128,0.0005999999655737387,2.4526327456703044e7,6.705913993655872e6,2.666199296876922e6,9.372113290532794e6,1187.0,3587.0,124.0,234.0,161.44954834111826,42302.5778857674,0.01384723655979603,0.0,676841.2461722784,848805.8431416358
2,6.543003118514832,1.7999999954261938,0.13126638836662285,1.94133784325526,1.29573493673642,16.917217166145498,0.4080079611690047,0.0006,CRS2,9,XTOL_REACHED,16574,22.605000019073486,0.0005999998999753075,2.7838574320746172e7,7.379145862552374e6,4.23084114479448e6,1.1609987007346854e7,2942.0,4803.0,317.0,351.0,59.775491583671496,89963.09609269591,0.01309877521508307,0.0,1.4394095374831345e6,7454.187248376617
1,4.0007983441165536,1.7999999999999998,5.4838182499886345,0.8621156999754022,1.303193512653552,16.069194301673676,0.3510452826701164,0.0006,CRS2,10,XTOL_REACHED,18628,25.72099995613098,0.0005999999109467542,2.452249514395959e7,6.704598312233568e6,2.672599188914554e6,9.377197501148123e6,1203.0,3575.0,125.0,233.0,161.94211419594706,42706.231397368494,0.01381904327611899,0.0,683299.7023578959,843658.0652060041
2,6.5429774660926405,1.8,0.13127022066425298,1.9413450970057016,1.2957349574819246,16.917232788659362,0.40800796251993965,0.0006,CRS2,10,XTOL_REACHED,17981,24.79800009727478,0.0005999999984630301,2.783856434910437e7,7.379144570427085e6,4.230853805656317e6,1.1609998376083402e7,2942.0,4803.0,317.0,351.0,59.77453856989439,89963.12405265628,0.01309877790460128,0.0,1.4394099848425004e6,7454.286024765241
1,4.0339610323254345,1.7999999988276403,5.535534201998933,0.8412766575638464,1.294183250280166,16.013778891058816,0.35069914481980197,0.00065,CRS2,1,XTOL_REACHED,19874,27.40499997138977,0.0006499999924618819,2.4504916470391326e7,6.699473357268415e6,2.6579520530962376e6,9.357425410364654e6,1187.0,3588.0,124.0,235.0,161.4662546002465,42247.50718323081,0.013831690757008862,0.0,675960.114931693,849111.8760679155
2,6.538360122466974,1.7999999765979584,0.13197729803523095,1.9418761764192514,1.2883041152925818,16.90898422501381,0.4077121781528494,0.00065,CRS2,1,XTOL_REACHED,14240,19.555999994277954,0.0006499998636895959,2.7818100522685267e7,7.373094137302498e6,4.226132418858647e6,1.1599226556161147e7,2943.0,4803.0,317.0,351.0,59.26233203037877,89949.37910739778,0.013077680364958695,0.0,1.4391900657183644e6,7430.218333804308
